latitude,longitude,area_in_meters,confidence,geometry,full_plus_code,tile_id
-11.90058906,-75.26708333,28.0346,0.7841,"POLYGON((-75.2670818337151 -11.9005563524347, -75.2671237296155 -11.9005900255728, -75.2671041426573 -11.9006136613365, -75.2670779189123 -11.9005925844352, -75.2670567375044 -11.9006181442275, -75.2670410653478 -11.900605547987, -75.2670818337151 -11.9005563524347))",57W63PXM+Q57F,911
-11.89686758,-75.26914355,11.118,0.7101,"POLYGON((-75.2691231516594 -11.8968747516254, -75.2691340667391 -11.8968483832469, -75.2691639501887 -11.896860381026, -75.2691530351115 -11.8968867494056, -75.2691231516594 -11.8968747516254))",57W64P3J+7857,911
-11.92880954,-75.25561768,113.9201,0.6883,"POLYGON((-75.2555555636554 -11.9288479694279, -75.2555796912829 -11.9287798754856, -75.2556010169852 -11.9287872025945, -75.2556212694599 -11.9287300452213, -75.2556593757057 -11.9287431378031, -75.2556473309463 -11.9287771310387, -75.2556711089737 -11.928785300714, -75.2556387736582 -11.9288765588036, -75.2555555636554 -11.9288479694279))",57W63PCV+FQCJ,911
-11.92750639,-75.25311515,135.3529,0.8458,"POLYGON((-75.2530451152449 -11.9275338288877, -75.2530876077198 -11.9274373036569, -75.2531851848298 -11.927478956669, -75.2531426923834 -11.9275754819137, -75.2530451152449 -11.9275338288877))",57W63PCW+XQRM,911
-11.90314263,-75.26496788,196.0159,0.8603,"POLYGON((-75.2648874053842 -11.9031846158123, -75.2649359097097 -11.9030586504785, -75.2650483593801 -11.9031006451103, -75.2649998550997 -11.9032266104621, -75.2648874053842 -11.9031846158123))",57W63PWP+P2V6,911
-11.91979341,-75.24976642,39.4992,0.8221,"POLYGON((-75.2497368783607 -11.9198289351667, -75.249758030216 -11.9197482357703, -75.2497959620311 -11.9197578770386, -75.2497748101864 -11.9198385764375, -75.2497368783607 -11.9198289351667))",57W63QJ2+33Q7,911
-11.92366355,-75.24889736,77.683,0.7085,"POLYGON((-75.24888430492 -11.9237251962019, -75.2488553148264 -11.9236161030196, -75.2489104038595 -11.9236019073059, -75.2489393939732 -11.923711000482, -75.24888430492 -11.9237251962019))",57W63QG2+GCQF,911
-11.93646993,-75.26168493,26.3616,0.7838,"POLYGON((-75.261647921675 -11.9364845675992, -75.2616479943339 -11.9364550989401, -75.2617219430445 -11.9364552757203, -75.2617218703936 -11.9364847443794, -75.261647921675 -11.9364845675992))",57W63P7Q+C886,911
-11.90224673,-75.22925381,167.2905,0.7391,"POLYGON((-75.2291390396695 -11.9022722869837, -75.2291417286593 -11.902211448917, -75.2293685798932 -11.9022211732585, -75.229365890954 -11.9022820113264, -75.2291390396695 -11.9022722869837))",57W63QXC+4755,911
-11.93667051,-75.25975902,139.67,0.7177,"POLYGON((-75.2597383609557 -11.9366857590993, -75.2596986060426 -11.9366727516908, -75.2597119426271 -11.9366332293809, -75.259738611933 -11.9366419553111, -75.25976263562 -11.9365707622507, -75.2598110677082 -11.9365866087371, -75.259782445773 -11.9366714285297, -75.2598000225123 -11.9366771794575, -75.2597687990652 -11.9367697086679, -75.2597158758105 -11.9367523927208, -75.2597383609557 -11.9366857590993))",57W63P7R+83Q4,911
-11.92096957,-75.24826625,89.5573,0.8556,"POLYGON((-75.248231582891 -11.9210185402807, -75.2482011616708 -11.9209124954506, -75.2482212840952 -11.9209068976662, -75.2482351177324 -11.9209551201116, -75.2483167789837 -11.9209324030461, -75.24833336659 -11.9209902254233, -75.248231582891 -11.9210185402807))",57W63QH2+JM97,911
-11.93325441,-75.25015872,44.6781,0.7319,"POLYGON((-75.2501181692711 -11.9332327312537, -75.250211876533 -11.9332340093536, -75.250211430323 -11.9332657314585, -75.250150967862 -11.9332645264257, -75.2501506529629 -11.9332869130019, -75.2501174134974 -11.9332864596361, -75.2501181692711 -11.9332327312537))",57W63P8X+MWWX,911
-11.93364856,-75.26092212,39.3007,0.6843,"POLYGON((-75.2608824735916 -11.9336637320609, -75.2608917905036 -11.9336191994376, -75.2609617727055 -11.9336333961761, -75.2609524558048 -11.9336779288015, -75.2608824735916 -11.9336637320609))",57W63P8Q+GJW3,911
-11.93944917,-75.26011193,34.47,0.7562,"POLYGON((-75.2600791573118 -11.9394684349694, -75.2600964031476 -11.9394148292857, -75.2601447118612 -11.9394298983898, -75.2601274660336 -11.9394835040776, -75.2600791573118 -11.9394684349694))",57W63P6Q+6XC3,911
-11.89629371,-75.25993287,9.8026,0.7364,"POLYGON((-75.2599188596157 -11.8963086120644, -75.2599217658932 -11.8962766024017, -75.2599468765626 -11.896278813676, -75.259943970288 -11.8963108233387, -75.2599188596157 -11.8963086120644))",57W64P3R+F2P6,911
-11.90104437,-75.26654223,37.1219,0.7574,"POLYGON((-75.266502449243 -11.9010466327415, -75.266532322448 -11.9010063692096, -75.2665820033197 -11.9010421188997, -75.2665521301185 -11.9010823824368, -75.266502449243 -11.9010466327415))",57W63PXM+H9P8,911
-11.9386636,-75.26103368,76.8455,0.8743,"POLYGON((-75.2609756723077 -11.9386753500947, -75.2609999297494 -11.938615673184, -75.2610916793372 -11.9386518336371, -75.2610674219124 -11.9387115105551, -75.2609756723077 -11.9386753500947))",57W63P6Q+GHPH,911
-11.93972578,-75.25902413,103.7957,0.8709,"POLYGON((-75.2589616821395 -11.939749490024, -75.2589861996624 -11.9396714799896, -75.2590865770945 -11.9397020678968, -75.2590620595979 -11.9397800779392, -75.2589616821395 -11.939749490024))",57W63P6R+495R,911
-11.93667023,-75.25854188,6.5592,0.7242,"POLYGON((-75.2585093279809 -11.9366612234073, -75.2585124866983 -11.9366537689127, -75.2585744379341 -11.936679221981, -75.2585712792178 -11.9366866764768, -75.2585093279809 -11.9366612234073))",57W63P7R+8HP4,911
-11.93614502,-75.25868858,409.3757,0.8166,"POLYGON((-75.2585286777501 -11.9361474231046, -75.2585375175063 -11.936122603651, -75.258525313232 -11.9361183890202, -75.2585552634323 -11.9360342975853, -75.2587617575412 -11.9361056082865, -75.2587348956797 -11.9361810287324, -75.2588199572334 -11.9362104038452, -75.2588468190748 -11.9361349833917, -75.2588936396488 -11.9361511523703, -75.258854849811 -11.9362600633026, -75.2585286777501 -11.9361474231046))",57W63P7R+GGV5,911
-11.92866272,-75.25183616,43.3845,0.7879,"POLYGON((-75.2518077755678 -11.9286323619865, -75.2518672008734 -11.928627080804, -75.251870614984 -11.9286643320733, -75.2518477397357 -11.9286663650196, -75.2518511089649 -11.9287031266123, -75.2518145588947 -11.9287063748498, -75.2518077755678 -11.9286323619865))",57W63PCX+G7MC,911
-11.93620389,-75.25892373,89.1846,0.7974,"POLYGON((-75.2588667778188 -11.936226572828, -75.2588936396488 -11.9361511523703, -75.2589806846715 -11.9361812124009, -75.2589538228631 -11.9362566328668, -75.2588667778188 -11.936226572828))",57W63P7R+GC8V,911
-11.91022592,-75.26055301,38.8213,0.7716,"POLYGON((-75.2605084673882 -11.9102312224756, -75.2605748119691 -11.9101873018543, -75.2605975517959 -11.9102206143769, -75.2605312072108 -11.9102645350034, -75.2605084673882 -11.9102312224756))",57W63PQQ+WQ4V,911
-11.90763834,-75.25966197,99.8084,0.7636,"POLYGON((-75.2595873 -11.907662, -75.2595987 -11.9076455, -75.2596145 -11.907656, -75.2596756 -11.9075677, -75.2597268 -11.907602, -75.2596543 -11.907707, -75.2595873 -11.907662))",57W63PRR+W4WH,911
-11.91014975,-75.26294849,21.1176,0.7714,"POLYGON((-75.262919866635 -11.9101578715573, -75.2629388544622 -11.9101219906423, -75.2629771118532 -11.9101416247321, -75.2629581240297 -11.9101775056494, -75.262919866635 -11.9101578715573))",57W63PQP+WRV4,911
-11.93517464,-75.24793137,128.3707,0.8087,"POLYGON((-75.2478602429444 -11.935195995114, -75.2478942506795 -11.9351111910947, -75.2480025033681 -11.9351532833632, -75.2479684956618 -11.9352380873946, -75.2478602429444 -11.935195995114))",57W63Q72+WRP2,911
-11.93506895,-75.2587588,54.8514,0.6922,"POLYGON((-75.2587078 -11.9350786, -75.2587239 -11.9350311, -75.2588098 -11.9350593, -75.2587937 -11.9351068, -75.2587078 -11.9350786))",57W63P7R+XFH8,911
-11.90820583,-75.25759929,17.9086,0.6679,"POLYGON((-75.2575963585168 -11.9081776279556, -75.2576240344608 -11.9081913540132, -75.2576022161606 -11.9082340186026, -75.2575745402137 -11.9082202925424, -75.2575963585168 -11.9081776279556))",57W63PRR+PX6Q,911
-11.93822262,-75.26570033,31.1952,0.8065,"POLYGON((-75.2657022144789 -11.9382668713335, -75.2656698397493 -11.9381900706832, -75.2656984822375 -11.938178363707, -75.2657308569737 -11.938255164354, -75.2657022144789 -11.9382668713335))",57W63P6M+PP74,911
-11.93296696,-75.26110897,16.6557,0.7614,"POLYGON((-75.2610842150323 -11.9329785286923, -75.2610889861568 -11.9329484942614, -75.2611337328425 -11.9329553866813, -75.2611289617228 -11.9329854211131, -75.2610842150323 -11.9329785286923))",57W63P8Q+RH68,911
-11.93154504,-75.24371454,34.7019,0.7522,"POLYGON((-75.2437271606203 -11.9315054378765, -75.2437547362277 -11.9315325440614, -75.2437019153948 -11.9315846486892, -75.2436743397865 -11.9315575424999, -75.2437271606203 -11.9315054378765))",57W63Q94+9GM2,911
-11.93965841,-75.25886599,120.8036,0.7592,"POLYGON((-75.2588187331036 -11.9397139504513, -75.2588297109913 -11.9395953787527, -75.2589132388876 -11.9396028769444, -75.2589022610392 -11.9397214486459, -75.2588187331036 -11.9397139504513))",57W63P6R+4FJM,911
-11.92926094,-75.24705729,75.296,0.8794,"POLYGON((-75.2470030850773 -11.9292820493749, -75.2470572582699 -11.9292035390224, -75.2471114964073 -11.9292398287707, -75.247057323224 -11.929318339134, -75.2470030850773 -11.9292820493749))",57W63QC3+75WC,911
-11.89596902,-75.26991445,17.3308,0.7758,"POLYGON((-75.2698865581632 -11.8959701416066, -75.2699033957865 -11.8959437853586, -75.269942332185 -11.8959679112039, -75.2699254945641 -11.8959942674541, -75.2698865581632 -11.8959701416066))",57W64P3J+J288,911
-11.90071599,-75.23352704,19.2412,0.6655,"POLYGON((-75.2334984326137 -11.9007172311324, -75.23353079708 -11.9006880336046, -75.2335556498521 -11.9007147520644, -75.2335232853854 -11.9007439495951, -75.2334984326137 -11.9007172311324))",57W63QX8+PH96,911
-11.92928432,-75.26138107,75.3001,0.8169,"POLYGON((-75.2613220632402 -11.9292511546803, -75.2613611337804 -11.9292203669535, -75.2614400598018 -11.9293174880606, -75.2614009892571 -11.9293482757977, -75.2613220632402 -11.9292511546803))",57W63PCQ+7CQQ,911
-11.9382185,-75.25823272,53.7952,0.8547,"POLYGON((-75.2581971108292 -11.9382573544321, -75.2582225883339 -11.9381671158638, -75.2582683333066 -11.9381796386409, -75.2582428558161 -11.9382698772129, -75.2581971108292 -11.9382573544321))",57W63P6R+PP68,911
-11.90719766,-75.25958965,49.5832,0.6908,"POLYGON((-75.259547495226 -11.9072271103359, -75.2595928002231 -11.9071468453476, -75.259631807884 -11.907168198553, -75.2595865028951 -11.9072484635472, -75.259547495226 -11.9072271103359))",57W63PVR+45F2,911
-11.9386101,-75.26075311,65.6441,0.7558,"POLYGON((-75.2606995820389 -11.9386200139745, -75.260723938053 -11.9385648095066, -75.2608066296559 -11.9386001835481, -75.2607822736556 -11.9386553880229, -75.2606995820389 -11.9386200139745))",57W63P6Q+HM5H,911
-11.90448306,-75.26597913,8.8365,0.7428,"POLYGON((-75.2659649554511 -11.9044958849037, -75.2659657347459 -11.9044694376028, -75.265993328162 -11.9044702261491, -75.2659925488699 -11.9044966734499, -75.2659649554511 -11.9044958849037))",57W63PWM+6J2P,911
-11.93335048,-75.26081686,55.9684,0.8411,"POLYGON((-75.2607610841304 -11.9333537062358, -75.2607776610134 -11.9333112736209, -75.2608726394145 -11.9333472515566, -75.2608560625447 -11.933389684176, -75.2607610841304 -11.9333537062358))",57W63P8Q+MM3X,911
-11.89861089,-75.23425535,68.4071,0.8114,"POLYGON((-75.2341989934866 -11.8986244046082, -75.2342258775476 -11.8985736113627, -75.2342633370735 -11.8985928410487, -75.2342780961068 -11.8985649561382, -75.2343104224222 -11.8985815507064, -75.2342687793402 -11.8986602288704, -75.2341989934866 -11.8986244046082))",57W64Q28+H75H,911
-11.93844881,-75.26646395,147.5194,0.7823,"POLYGON((-75.2664206550996 -11.9385288274302, -75.2664525872256 -11.9385317870648, -75.2664551799758 -11.9385046637717, -75.2664232478528 -11.9385017041378, -75.2664292281636 -11.9384391429335, -75.2664611602792 -11.9384421025673, -75.26646604776 -11.9383909735899, -75.2664341156503 -11.9383880139564, -75.2664394504217 -11.9383322058251, -75.2665034870171 -11.938338141065, -75.2664817129794 -11.9385659241509, -75.2664176763301 -11.938559988907, -75.2664206550996 -11.9385288274302))",57W63P6M+JCF2,911
-11.93905919,-75.26130537,178.8034,0.709,"POLYGON((-75.2611901485018 -11.9390358134322, -75.2612214408309 -11.9389780206676, -75.2614205883821 -11.9390825718778, -75.2613892960827 -11.9391403646628, -75.2611901485018 -11.9390358134322))",57W63P6Q+9FGJ,911
-11.91979442,-75.25126923,65.131,0.7632,"POLYGON((-75.2512178301895 -11.9198054244175, -75.2512502056421 -11.9197461243918, -75.2513206357649 -11.9197834126221, -75.2512882603235 -11.9198427126554, -75.2512178301895 -11.9198054244175))",57W63PJX+3FQ7,911
-11.9212303,-75.24920692,117.8614,0.8476,"POLYGON((-75.2491507809247 -11.9212749354831, -75.24914634599 -11.9211916971208, -75.2492630677288 -11.9211856664588, -75.2492675026988 -11.9212689048186, -75.2491507809247 -11.9212749354831))",57W63QH2+G83M,911
-11.9385222,-75.26299348,156.165,0.8065,"POLYGON((-75.2629379671575 -11.9386242346396, -75.2629921651022 -11.9384048442346, -75.2630512944379 -11.9384190073805, -75.2630305673934 -11.938502909473, -75.2630010802582 -11.9384958464728, -75.2629945108904 -11.9385224389403, -75.263023998028 -11.9385295019417, -75.2629970965387 -11.9386383977958, -75.2629379671575 -11.9386242346396))",57W63P6P+HRR2,911
-11.93746303,-75.26006686,44.1371,0.6813,"POLYGON((-75.2600608227565 -11.937415041571, -75.2601004321416 -11.9374277476407, -75.2600728808382 -11.9375110244886, -75.2600332714421 -11.9374983184155, -75.2600608227565 -11.937415041571))",57W63P7Q+2X7H,911
-11.9360581,-75.26052656,79.7439,0.7037,"POLYGON((-75.2604752833276 -11.9360854217665, -75.2605081472252 -11.9360036269525, -75.2605778319508 -11.9360307744912, -75.2605449680713 -11.9361125693133, -75.2604752833276 -11.9360854217665))",57W63P7Q+HQHJ,911
-11.93401752,-75.24722926,6.567,0.6738,"POLYGON((-75.2472164604571 -11.9340280607972, -75.2472204590189 -11.9340035804779, -75.2472420749966 -11.9340070039584, -75.2472380764367 -11.934031484278, -75.2472164604571 -11.9340280607972))",57W63Q83+94R8,911
-11.89660208,-75.26982199,75.299,0.8435,"POLYGON((-75.2697614381001 -11.8965981713799, -75.2697942756489 -11.8965489006589, -75.2698825582234 -11.8966059675546, -75.2698497206836 -11.8966552382856, -75.2697614381001 -11.8965981713799))",57W64P3J+933W,911
-11.92367288,-75.24819268,64.5446,0.7043,"POLYGON((-75.2481377670563 -11.9236849567549, -75.2482289231622 -11.9235953654542, -75.2482489270304 -11.9236151021208, -75.2481758590045 -11.9236869158576, -75.2482248160385 -11.9237352189412, -75.248206727959 -11.9237529965145, -75.2481377670563 -11.9236849567549))",57W63QG2+GPM5,911
-11.90706989,-75.25968021,20.845,0.6684,"POLYGON((-75.259654326487 -11.9070857431857, -75.2596737862542 -11.9070405407986, -75.259706095672 -11.9070540303972, -75.2596866359094 -11.9070992327865, -75.259654326487 -11.9070857431857))",57W63PVR+54G6,911
-11.92818356,-75.25355796,232.8975,0.7764,"POLYGON((-75.2534970977186 -11.9282678555414, -75.253510338314 -11.928091363325, -75.2536188270055 -11.9280992553889, -75.25360558648 -11.9282757476091, -75.2534970977186 -11.9282678555414))",57W63PCW+PHGJ,911
-11.928903,-75.25505422,33.6692,0.7338,"POLYGON((-75.255023 -11.9288791, -75.2550895 -11.9288854, -75.2550854 -11.9289269, -75.255019 -11.9289206, -75.255023 -11.9288791))",57W63PCV+CXPV,911
-11.9075789,-75.26054528,35.1307,0.8237,"POLYGON((-75.2605071197253 -11.9075741768014, -75.2605470020256 -11.9075410538227, -75.2605834382108 -11.9075836014847, -75.2605435559089 -11.9076167244685, -75.2605071197253 -11.9075741768014))",57W63PRQ+XQ8W,911
-11.93308672,-75.25087227,194.9058,0.8614,"POLYGON((-75.250771632577 -11.9330523134602, -75.250988772365 -11.9330325209071, -75.2509952264464 -11.9331011770789, -75.2508927587791 -11.9331105171515, -75.2508893545223 -11.9330743037684, -75.2508368480806 -11.93307908979, -75.2508447408702 -11.9331630508977, -75.250782575134 -11.9331687173625, -75.250771632577 -11.9330523134602))",57W63P8X+QM6C,911
-11.93632036,-75.25741857,27.7087,0.6788,"POLYGON((-75.2573880207369 -11.936335954888, -75.2573973467153 -11.9362937015457, -75.2574491112581 -11.9363047796238, -75.2574397852872 -11.9363470329671, -75.2573880207369 -11.936335954888))",57W63P7V+F2G4,911
-11.90057827,-75.26702223,8.2175,0.6951,"POLYGON((-75.2670047578977 -11.900571986519, -75.2670301347516 -11.9005616933116, -75.2670397048481 -11.9005845765785, -75.2670143279927 -11.9005948697869, -75.2670047578977 -11.900571986519))",57W63PXM+Q59V,911
-11.92178513,-75.24917813,45.3422,0.7942,"POLYGON((-75.2491325546645 -11.9217825546843, -75.2491619375083 -11.9217430947526, -75.2492237078468 -11.9217876976868, -75.2491943250068 -11.9218271576243, -75.2491325546645 -11.9217825546843))",57W63QH2+78PF,911
-11.90074516,-75.23386508,21.3338,0.8173,"POLYGON((-75.2338362701835 -11.9007531263809, -75.2338577500665 -11.9007165859438, -75.2338938936205 -11.9007371923917, -75.2338724137407 -11.9007737328314, -75.2338362701835 -11.9007531263809))",57W63QX8+PF23,911
-11.93680366,-75.26054213,33.6069,0.8334,"POLYGON((-75.2605090567084 -11.9368218714869, -75.2605301268236 -11.9367682685052, -75.2605752017054 -11.9367854479755, -75.2605541315979 -11.9368390509601, -75.2605090567084 -11.9368218714869))",57W63P7Q+7QGW,911
-11.93591791,-75.26125408,148.7979,0.7221,"POLYGON((-75.2611860533438 -11.9359575541004, -75.2612117078577 -11.9358521987303, -75.2613221116679 -11.9358782657273, -75.2612964571948 -11.935983621106, -75.2611860533438 -11.9359575541004))",57W63P7Q+JFQ9,911
-11.91011162,-75.26283834,20.3981,0.6994,"POLYGON((-75.2628087839149 -11.91011236889, -75.2628315571603 -11.9100832788137, -75.2628679102289 -11.9101108785506, -75.2628451369854 -11.9101399686295, -75.2628087839149 -11.91011236889))",57W63PQP+XV3C,911
-11.92975854,-75.24642521,460.8559,0.8044,"POLYGON((-75.2463591917949 -11.9298469914583, -75.2463703595622 -11.9298256611397, -75.246307133515 -11.9297935626127, -75.2463406995448 -11.929729451854, -75.2463005845027 -11.9297090862843, -75.2463205103153 -11.92967102819, -75.2463406864808 -11.9296812712086, -75.2463663580558 -11.9296322387431, -75.2465851211185 -11.9297433000429, -75.2465629414401 -11.9297856630854, -75.2465217407137 -11.9297647463817, -75.2464535892892 -11.9298949150318, -75.2463591917949 -11.9298469914583))",57W63QC3+3CWM,911
-11.93639583,-75.25684835,133.8083,0.7967,"POLYGON((-75.2567636914974 -11.9364064420959, -75.2567861430189 -11.9363382973979, -75.2569330058902 -11.9363852137234, -75.2569105544024 -11.9364533584322, -75.2567636914974 -11.9364064420959))",57W63P7V+C7R5,911
-11.93695047,-75.25840855,144.9398,0.7513,"POLYGON((-75.2583737046791 -11.9368816319074, -75.2584755706254 -11.9369109555075, -75.2584434001434 -11.9370193148592, -75.2583415341598 -11.9369899912482, -75.2583737046791 -11.9368816319074))",57W63P7R+6J8X,911
-11.90742439,-75.26032673,46.4501,0.8598,"POLYGON((-75.260282666408 -11.9074181089751, -75.2603410206943 -11.9073828666828, -75.2603707950223 -11.9074306793578, -75.2603124407298 -11.9074659216561, -75.260282666408 -11.9074181089751))",57W63PVQ+2VM4,911
-11.93624497,-75.25954634,20.843,0.7411,"POLYGON((-75.2595655933171 -11.9362691454598, -75.2595158253523 -11.9362513693823, -75.2595270956517 -11.9362207745264, -75.2595768636117 -11.9362385506017, -75.2595655933171 -11.9362691454598))",57W63P7R+G548,911
-11.93593584,-75.26147488,10.3277,0.681,"POLYGON((-75.2614591669221 -11.9359494319835, -75.2614591409191 -11.9359223019836, -75.2614906093666 -11.9359222727371, -75.2614906353726 -11.9359494027369, -75.2614591669221 -11.9359494319835))",57W63P7Q+JCCH,911
-11.89856878,-75.2687502,38.3105,0.7896,"POLYGON((-75.2687094127564 -11.8985635554009, -75.2687425493385 -11.8985289825777, -75.2687909842177 -11.8985740074228, -75.2687578476367 -11.8986085802518, -75.2687094127564 -11.8985635554009))",57W64P2J+HFH9,911
-11.90694898,-75.26315475,108.4753,0.8672,"POLYGON((-75.2631063571137 -11.9069963306638, -75.2631177278623 -11.9068925584805, -75.2632031355701 -11.9069016345675, -75.2631917648537 -11.9070054067535, -75.2631063571137 -11.9069963306638))",57W63PVP+6PH2,911
-11.90236148,-75.22945707,77.3326,0.8621,"POLYGON((-75.2293916046364 -11.9023651128294, -75.2294113509258 -11.9023151987194, -75.2295225330442 -11.9023578572424, -75.2295027867724 -11.9024077713598, -75.2293916046364 -11.9023651128294))",57W63QXC+363F,911
-11.90035036,-75.23245851,12.5337,0.7421,"POLYGON((-75.2324388851289 -11.900362590986, -75.2324420344903 -11.9003342389428, -75.2324781414844 -11.9003381288985, -75.2324749921268 -11.9003664809421, -75.2324388851289 -11.900362590986))",57W63QX9+V23V,911
-11.93753443,-75.24558156,14.7539,0.6705,"POLYGON((-75.2455631752495 -11.9375178590363, -75.2455999112204 -11.9375178269655, -75.2455999411152 -11.9375510270151, -75.2455632051398 -11.9375510590857, -75.2455631752495 -11.9375178590363))",57W63Q63+XQMM,911
-11.93356488,-75.26071794,28.7666,0.7064,"POLYGON((-75.2606777570546 -11.9335670021985, -75.2606895591515 -11.9335367918758, -75.2607581260685 -11.9335627651144, -75.2607463239782 -11.9335929754397, -75.2606777570546 -11.9335670021985))",57W63P8Q+HPFC,911
-11.93649087,-75.25890194,57.3085,0.6831,"POLYGON((-75.258842286025 -11.9364937798228, -75.2588558952475 -11.9364534073638, -75.2589615924818 -11.936487954321, -75.2589479832735 -11.9365283267847, -75.258842286025 -11.9364937798228))",57W63P7R+CC56,911
